TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
FI;42.774.044/0001-19;PÁTRIA PIPE 100 ICATU QUALIFICADO PREVIDÊNCIA FIE FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a receber;;;860;;2022-03-31
FI;42.776.255/0001-90;SKYLANE FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;41625510;;2022-03-31
FI;42.776.282/0001-63;1101001000 FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;38742042;;2022-03-31
FI;42.776.301/0001-51;TREND CHINA TECH FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Disponibilidades;;;1000;;2022-03-31
FI;42.776.301/0001-51;TREND CHINA TECH FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Investimento no Exterior;;;436109;;2022-03-31
FI;42.776.301/0001-51;TREND CHINA TECH FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Mercado Futuro - Posições vendidas;;;-3873;;2022-03-31
FI;42.776.301/0001-51;TREND CHINA TECH FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Outras operações passivas e exigibilidades;;;113159;;2022-03-31
FI;42.776.301/0001-51;TREND CHINA TECH FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Títulos Públicos;0;478664;616065;;2022-03-31
FI;42.776.301/0001-51;TREND CHINA TECH FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a pagar;;;57738;;2022-03-31
FI;42.776.301/0001-51;TREND CHINA TECH FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a receber;;;16200;;2022-03-31
FI;42.776.420/0001-04;MOSTEIRO  FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Ações;762617;1481108;948128;;2022-03-31
FI;42.776.420/0001-04;MOSTEIRO  FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;279986;;2022-03-31
FI;42.776.420/0001-04;MOSTEIRO  FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;10355295;;2022-03-31
FI;42.776.420/0001-04;MOSTEIRO  FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Disponibilidades;;;140;;2022-03-31
FI;42.776.420/0001-04;MOSTEIRO  FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Títulos Públicos;0;0;55698;;2022-03-31
FI;42.776.420/0001-04;MOSTEIRO  FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;3217;;2022-03-31
FI;42.776.420/0001-04;MOSTEIRO  FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a receber;;;2652;;2022-03-31
FI;42.777.190/0001-06;BX FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Ações;0;0;1089468;;2022-03-31
FI;42.777.190/0001-06;BX FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Disponibilidades;;;1012;;2022-03-31
FI;42.777.190/0001-06;BX FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Opções - Posições lançadas;;;53646;;2022-03-31
FI;42.777.190/0001-06;BX FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Operações Compromissadas;;;102325;;2022-03-31
FI;42.777.190/0001-06;BX FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Títulos Públicos;0;0;221271;;2022-03-31
FI;42.777.190/0001-06;BX FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a pagar;;;11876;;2022-03-31
FI;42.777.190/0001-06;BX FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a receber;;;318;;2022-03-31
FI;42.830.787/0001-69;CSHG SAMP FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Ações;75835;1307415;1282659;;2022-03-31
FI;42.830.787/0001-69;CSHG SAMP FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;0;0;147609;;2022-03-31
FI;42.830.787/0001-69;CSHG SAMP FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;0;0;5544472;;2022-03-31
FI;42.830.787/0001-69;CSHG SAMP FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Debêntures;0;0;915748;;2022-03-31
FI;42.830.787/0001-69;CSHG SAMP FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Títulos ligados ao agronegócio;0;0;679779;;2022-03-31
FI;42.830.838/0001-52;CSHG FATOR4 FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;0;0;44977670;;2022-03-31
FI;42.831.319/0001-09;VINCI TR FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Ações;1973031;2761177;14231421;;2022-03-31
FI;42.831.319/0001-09;VINCI TR FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Brazilian Depository Receipt - BDR;;;4195500;;2022-03-31
FI;42.831.319/0001-09;VINCI TR FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;3431684;;2022-03-31
FI;42.831.319/0001-09;VINCI TR FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Mercado Futuro - Posições compradas;;;71;;2022-03-31
FI;42.831.319/0001-09;VINCI TR FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Mercado Futuro - Posições vendidas;;;88042;;2022-03-31
FI;42.831.319/0001-09;VINCI TR FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;386457;;2022-03-31
FI;42.831.319/0001-09;VINCI TR FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Opções - Posições lançadas;;;89555;;2022-03-31
FI;42.831.319/0001-09;VINCI TR FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Opções - Posições titulares;;;154213;;2022-03-31
FI;42.831.445/0001-63;O3 RETORNO GLOBAL PREV FIFE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Cotas de Fundos;;;557697;;2022-03-31
FI;42.831.445/0001-63;O3 RETORNO GLOBAL PREV FIFE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Debêntures;;;40878;;2022-03-31
FI;42.831.445/0001-63;O3 RETORNO GLOBAL PREV FIFE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Mercado Futuro - Posições vendidas;;;12743;;2022-03-31
FI;42.831.462/0001-09;SUSTENTABILIS MUNDI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;8617303;;2022-03-31
FI;42.831.462/0001-09;SUSTENTABILIS MUNDI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Debêntures;;;582992;;2022-03-31
FI;42.847.230/0001-30;SOLIS CAPITAL ANTARES INSTITUCIONAL FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-12-31;Cotas de Fundos;;;21448140;;2022-03-31
FI;42.847.230/0001-30;SOLIS CAPITAL ANTARES INSTITUCIONAL FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-12-31;Títulos Públicos;0;0;8319;;2022-03-31
FI;42.847.230/0001-30;SOLIS CAPITAL ANTARES INSTITUCIONAL FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-12-31;Valores a pagar;;;19480;;2022-03-31
FI;42.847.323/0001-65;RV7 FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Ações;0;0;2193289;;2022-03-31
FI;42.847.323/0001-65;RV7 FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Ações e outros TVM cedidos em empréstimo;;;151294;;2022-03-31
FI;42.847.323/0001-65;RV7 FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Brazilian Depository Receipt - BDR;;;155050;;2022-03-31
FI;42.847.323/0001-65;RV7 FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;259550;;2022-03-31
FI;42.847.323/0001-65;RV7 FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;2016000;;2022-03-31
FI;42.847.323/0001-65;RV7 FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;547940;;2022-03-31
FI;42.847.323/0001-65;RV7 FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Opções - Posições lançadas;;;40382;;2022-03-31
FI;42.847.323/0001-65;RV7 FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Operações Compromissadas;;;115618;;2022-03-31
FI;42.847.323/0001-65;RV7 FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;10393;;2022-03-31
FI;42.847.323/0001-65;RV7 FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;4054;;2022-03-31
FI;42.847.323/0001-65;RV7 FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a receber;;;8485;;2022-03-31
FI;42.847.401/0001-21;3G RIDER FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Ações;0;4371909;10463040;;2022-03-31
FI;42.847.457/0001-86;LION PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Cotas de Fundos;;;11185242;;2022-03-31
FI;42.847.457/0001-86;LION PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Debêntures;;;4948907;;2022-03-31
FI;42.847.457/0001-86;LION PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Disponibilidades;;;2000;;2022-03-31
FI;42.847.457/0001-86;LION PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Opções - Posições lançadas;;;1518;;2022-03-31
FI;42.847.457/0001-86;LION PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Opções - Posições titulares;;;8646;;2022-03-31
FI;42.847.457/0001-86;LION PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Títulos Públicos;0;0;4105798;;2022-03-31
FI;42.847.457/0001-86;LION PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Valores a pagar;;;11069;;2022-03-31
FI;42.847.457/0001-86;LION PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Valores a receber;;;0;;2022-03-31
FI;42.847.464/0001-88;LDI PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Cotas de Fundos;;;11374856;;2022-03-31
FI;42.847.464/0001-88;LDI PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Debêntures;;;4798458;;2022-03-31
FI;42.847.464/0001-88;LDI PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Disponibilidades;;;2000;;2022-03-31
FI;42.847.464/0001-88;LDI PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Opções - Posições lançadas;;;1518;;2022-03-31
FI;42.847.464/0001-88;LDI PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Opções - Posições titulares;;;8646;;2022-03-31
FI;42.847.464/0001-88;LDI PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Títulos Públicos;0;0;4105798;;2022-03-31
FI;42.847.464/0001-88;LDI PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Valores a pagar;;;11086;;2022-03-31
FI;42.847.464/0001-88;LDI PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Valores a receber;;;0;;2022-03-31
FI;42.847.472/0001-24;UBERABINHA EQUITY FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;3936583;;2022-03-31
FI;42.847.472/0001-24;UBERABINHA EQUITY FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Disponibilidades;;;659;;2022-03-31
FI;42.847.472/0001-24;UBERABINHA EQUITY FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;1982;;2022-03-31
FI;42.847.472/0001-24;UBERABINHA EQUITY FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a receber;;;0;;2022-03-31
FI;42.847.484/0001-59;NINESUL PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Cotas de Fundos;;;25344142;;2022-03-31
FI;42.847.484/0001-59;NINESUL PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Disponibilidades;;;2000;;2022-03-31
FI;42.847.484/0001-59;NINESUL PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Títulos Públicos;0;5014890;5012804;;2022-03-31
FI;42.847.484/0001-59;NINESUL PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Valores a pagar;;;14652;;2022-03-31
FI;42.847.484/0001-59;NINESUL PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Valores a receber;;;40000;;2022-03-31
FI;42.847.502/0001-00;KAPITALO KAPPA PREVIDÊNCIA XP SEGUROS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIM;2021-12-31;Cotas de Fundos;;;44454518;;2022-03-31
FI;42.847.502/0001-00;KAPITALO KAPPA PREVIDÊNCIA XP SEGUROS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIM;2021-12-31;Disponibilidades;;;2000;;2022-03-31
FI;42.847.502/0001-00;KAPITALO KAPPA PREVIDÊNCIA XP SEGUROS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIM;2021-12-31;Valores a pagar;;;31185;;2022-03-31
FI;42.847.502/0001-00;KAPITALO KAPPA PREVIDÊNCIA XP SEGUROS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIM;2021-12-31;Valores a receber;;;0;;2022-03-31
FI;42.869.954/0001-85;XPA Trafalgar EVN Fundo de Investimento Multimercado;2021-12-31;Cotas de Fundos;4477;1000;60788794;;2022-03-31
FI;42.869.954/0001-85;XPA Trafalgar EVN Fundo de Investimento Multimercado;2021-12-31;Disponibilidades;;;31;;2022-03-31
FI;42.869.954/0001-85;XPA Trafalgar EVN Fundo de Investimento Multimercado;2021-12-31;Valores a pagar;;;4029;;2022-03-31
FI;42.870.624/0001-00;REAL INVESTOR IMOBILIÁRIO MASTER FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Cotas de Fundos;;;14278163;;2022-03-31
FI;42.870.624/0001-00;REAL INVESTOR IMOBILIÁRIO MASTER FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Outras aplicações;;;601221;;2022-03-31
FI;42.870.660/0001-73;BRASIL CAPITAL CMPS I MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Ações;0;0;340943315;;2022-03-31
FI;42.870.806/0001-80;OCEANA SELECTION E MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Ações;0;0;654091784;;2022-03-31
FI;42.870.806/0001-80;OCEANA SELECTION E MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;37844049;;2022-03-31
FI;42.870.920/0001-00;HIX CAPITAL 051 FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Ações;0;3578324;3748270;;2022-03-31
FI;42.870.920/0001-00;HIX CAPITAL 051 FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;269402;;2022-03-31
FI;42.870.920/0001-00;HIX CAPITAL 051 FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Disponibilidades;;;1015;;2022-03-31
FI;42.870.920/0001-00;HIX CAPITAL 051 FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Valores a pagar;;;41290;;2022-03-31
FI;42.870.920/0001-00;HIX CAPITAL 051 FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Valores a receber;;;2202;;2022-03-31
FI;42.887.776/0001-15;PÁTRIA PIPE 100 ICATU QUALIFICADO TEAM PREVIDÊNCIA FIE FI EM COTAS DE FI MULTIMERCADO;2021-12-31;Cotas de Fundos;;;1193743;;2022-03-31
FI;42.887.776/0001-15;PÁTRIA PIPE 100 ICATU QUALIFICADO TEAM PREVIDÊNCIA FIE FI EM COTAS DE FI MULTIMERCADO;2021-12-31;Operações Compromissadas;;;94993;;2022-03-31
FI;42.887.776/0001-15;PÁTRIA PIPE 100 ICATU QUALIFICADO TEAM PREVIDÊNCIA FIE FI EM COTAS DE FI MULTIMERCADO;2021-12-31;Valores a pagar;;;94444;;2022-03-31
FI;42.887.776/0001-15;PÁTRIA PIPE 100 ICATU QUALIFICADO TEAM PREVIDÊNCIA FIE FI EM COTAS DE FI MULTIMERCADO;2021-12-31;Valores a receber;;;579;;2022-03-31
FI;42.887.819/0001-62;COCOON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2021-12-31;Cotas de Fundos;;;8733230;;2022-03-31
FI;42.887.819/0001-62;COCOON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2021-12-31;Valores a pagar;;;2738;;2022-03-31
FI;42.887.889/0001-10;CONSTANTIA VIDA E PREVIDÊNCIA FI EM COTAS  DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Cotas de Fundos;;;1041756;;2022-03-31
FI;42.887.889/0001-10;CONSTANTIA VIDA E PREVIDÊNCIA FI EM COTAS  DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Disponibilidades;;;421;;2022-03-31
FI;42.887.889/0001-10;CONSTANTIA VIDA E PREVIDÊNCIA FI EM COTAS  DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Valores a pagar;;;466;;2022-03-31
FI;42.887.889/0001-10;CONSTANTIA VIDA E PREVIDÊNCIA FI EM COTAS  DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Valores a receber;;;592;;2022-03-31
FI;42.887.922/0001-02;BARUCH ASHEM FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2021-12-31;Cotas de Fundos;;;15109522;;2022-03-31
FI;42.887.922/0001-02;BARUCH ASHEM FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2021-12-31;Valores a pagar;;;7118;;2022-03-31
FI;42.888.349/0001-51;TORO ONE FUNDO DE INVESTIMENTO EM ACOES;2021-12-31;Ações;0;119928;803653;;2022-03-31
FI;42.888.349/0001-51;TORO ONE FUNDO DE INVESTIMENTO EM ACOES;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;0;0;170945;;2022-03-31
FI;42.888.349/0001-51;TORO ONE FUNDO DE INVESTIMENTO EM ACOES;2021-12-31;Cotas de Fundos;;;345272;;2022-03-31
FI;42.888.349/0001-51;TORO ONE FUNDO DE INVESTIMENTO EM ACOES;2021-12-31;Disponibilidades;;;2121;;2022-03-31
FI;42.888.349/0001-51;TORO ONE FUNDO DE INVESTIMENTO EM ACOES;2021-12-31;Valores a pagar;;;4296;;2022-03-31
FI;42.888.349/0001-51;TORO ONE FUNDO DE INVESTIMENTO EM ACOES;2021-12-31;Valores a receber;;;731;;2022-03-31
FI;42.888.401/0001-70;LWK16 FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;7254779;;2022-03-31
FI;42.888.401/0001-70;LWK16 FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2021-12-31;Disponibilidades;;;1000;;2022-03-31
FI;42.888.401/0001-70;LWK16 FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;1173;;2022-03-31
FI;42.888.815/0001-07;MGR FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Cotas de Fundos;;;4430299;;2022-03-31
FI;42.888.815/0001-07;MGR FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Disponibilidades;;;1613;;2022-03-31
FI;42.888.815/0001-07;MGR FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Operações Compromissadas;;;18517;;2022-03-31
FI;42.888.815/0001-07;MGR FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a pagar;;;5109;;2022-03-31
FI;42.888.815/0001-07;MGR FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a receber;;;0;;2022-03-31
FI;42.922.045/0001-63;MANGUE FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2021-12-31;Ações;2037181;152178309;151389955;;2022-03-31
FI;42.922.045/0001-63;MANGUE FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;0;93600;93990;;2022-03-31
FI;42.922.045/0001-63;MANGUE FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;3992104;;2022-03-31
FI;42.922.045/0001-63;MANGUE FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2021-12-31;Disponibilidades;;;781499;;2022-03-31
FI;42.922.045/0001-63;MANGUE FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2021-12-31;Investimento no Exterior;;;1169997;;2022-03-31
FI;42.922.045/0001-63;MANGUE FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;81412487;;2022-03-31
FI;42.922.045/0001-63;MANGUE FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a receber;;;1763466;;2022-03-31
FI;42.932.938/0001-90;EVEREST CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO MULTIMERCADO  CRÉDITO PRIVADO INVESTIMENTO NO EX;2021-12-31;Cotas de Fundos;;;39641540;;2022-03-31
FI;42.932.938/0001-90;EVEREST CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO MULTIMERCADO  CRÉDITO PRIVADO INVESTIMENTO NO EX;2021-12-31;Disponibilidades;;;50;;2022-03-31
FI;42.932.938/0001-90;EVEREST CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO MULTIMERCADO  CRÉDITO PRIVADO INVESTIMENTO NO EX;2021-12-31;Valores a pagar;;;142620;;2022-03-31
FI;42.932.938/0001-90;EVEREST CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO MULTIMERCADO  CRÉDITO PRIVADO INVESTIMENTO NO EX;2021-12-31;Valores a receber;;;151;;2022-03-31
FI;42.934.551/0001-72;MULTIPLE BLUE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;33197205;;2022-03-31
FI;42.934.551/0001-72;MULTIPLE BLUE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Disponibilidades;;;2000;;2022-03-31
FI;42.934.551/0001-72;MULTIPLE BLUE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Títulos Públicos;0;0;2356392;;2022-03-31
FI;42.934.551/0001-72;MULTIPLE BLUE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;11475;;2022-03-31
FI;42.934.551/0001-72;MULTIPLE BLUE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a receber;;;3;;2022-03-31
FI;43.041.079/0001-01;FUTURA ADVANCED FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Ações;0;0;298170;;2022-03-31
FI;43.041.079/0001-01;FUTURA ADVANCED FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Cotas de Fundos;;;1311671;;2022-03-31
FI;43.041.079/0001-01;FUTURA ADVANCED FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Disponibilidades;;;1449;;2022-03-31
FI;43.041.079/0001-01;FUTURA ADVANCED FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Mercado Futuro - Posições compradas;;;0;;2022-03-31
FI;43.041.079/0001-01;FUTURA ADVANCED FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Operações Compromissadas;;;4902705;;2022-03-31
FI;43.041.079/0001-01;FUTURA ADVANCED FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Títulos Públicos;724424;4276368;9105241;;2022-03-31
FI;43.041.079/0001-01;FUTURA ADVANCED FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a pagar;;;235291;;2022-03-31
